sentence,count_words,count_capitalized_words,proportion_capitalized_words,count_capitalized_chars,proportion_capitalized_chars,subjectivity
"Notebook DELL 500,00 Reais",5.0,3.0,0.6,6.0,0.2307692307692307,0.0
Notebook + Tablet num só dispositivo! Conheça o Dell Inspiron 7000: http://ow.ly/Jp7cd,13.0,6.0,0.4615384615384615,6.0,0.0697674418604651,0.0
Eu fui abrir a revistinha da dell achando que ia ver uns notebook com i7 ssd motor v8 etc por 600 reais e:  Link permanente da imagem incorporada,28.0,2.0,0.0714285714285714,2.0,0.0137931034482758,0.0
Compre Notebook Dell e ganhe cheque presente R$ 100 na FNAC http://quenotebookcomprar.com.br/compre-notebook-dell-e-ganhe-cheque-presente-r-100-na-fnac/ …,15.0,4.0,0.2666666666666666,8.0,0.0519480519480519,0.0
"Fonte para Notebook marcas: Acer, Asus, Dell e HP Produto: Embalagem Lacrada Valor: R$ 50,00 para retirar em Ceilân…  Link permanente da imagem incorporada",25.0,12.0,0.48,14.0,0.0903225806451612,0.0
"3 meses com meu notebook da dell com o Linux, e nunca vi travar, o outro note de casa recém formatado menos de um mês já travou 3x",28.0,1.0,0.0357142857142857,1.0,0.0076923076923076,1.0
Ofertas em Notebooks DELL http://migre.me/oEfq1  + Cupom de Desconto: RCA-27231,11.0,7.0,0.6363636363636364,12.0,0.1518987341772152,0.0
"@guilhermearraes Fiz uma pesquisa rápida e achei esse aqui, parece ter o que você precisa",15.0,1.0,0.0666666666666666,1.0,0.0112359550561797,0.0
Ofertas em Notebooks DELL http://migre.me/oEfq1  + Cupom de Desconto: RCA-27231,11.0,7.0,0.6363636363636364,12.0,0.1518987341772152,0.0
oloco vo pedir um notebook da dell intel i7 16gb de RAM 1TB de HD pra minha mae compra...,19.0,3.0,0.1578947368421052,7.0,0.0786516853932584,0.0
Loja America traz grande promoção de Notebooks da Dell,9.0,4.0,0.4444444444444444,4.0,0.074074074074074,0.0
"Notebook Dell Inspiron 4G RAM com Windows 8.1 por apenas R$ 1299,00, promoção por 48 hr!:  Loja America traz g... http://bit.ly/1vM5OL2",25.0,8.0,0.32,14.0,0.1037037037037037,0.0
"Gente, estou vendendo um notebook Dell Inspiron N4050 e uma nikon D90 + flash sb700 + lente 50mm 1.4 + lente... http://fb.me/3xyP86Ya9",24.0,6.0,0.25,7.0,0.0522388059701492,0.0
"Baixei para R$ 700,00 http://fb.me/2KB3v7uiz",7.0,2.0,0.2857142857142857,4.0,0.0909090909090909,0.0
Vendo um notebook DELL interessados chama imbox,7.0,2.0,0.2857142857142857,5.0,0.1063829787234042,0.0
Novo notebook. Ultrabook Dell XPS 12. Não vejo a hora de chegar.  Link permanente da imagem incorporada,17.0,6.0,0.3529411764705882,8.0,0.0776699029126213,0.0
Caralho meu pai deixou o notebook da Dell cair ?,9.0,2.0,0.2222222222222222,2.0,0.0416666666666666,0.0
Procurando um Notebook 2 em 1? Que tal o Dell Inspiron i13 7347-A30 com 13 polegadas e potente http://quenotebookcomprar.com.br/notebook-2-em-1-dell-inspiron-i13-7347-a30-com-13-polegadas-e-potente/ …  Link permanente da imagem incorporada,27.0,7.0,0.2592592592592592,7.0,0.0292887029288702,0.0
"Fonte para Notebook marcas: Acer, Asus, Dell e HP Produto: Embalagem Lacrada Valor: R$ 50,00 para retirar em Ceilân…  Link permanente da imagem incorporada",25.0,12.0,0.48,14.0,0.0903225806451612,0.0
O #notebook Inspiron 14 Série 5000 está com frete grátis. Mas é por tempo limitado! #fikdik http://del.ly/6010LQqi,18.0,4.0,0.2222222222222222,6.0,0.0526315789473684,0.0
Cargadores Originales Para Notebook:  -Acer -Asus -Dell -HP -Lenovo -Sony -Samsung -Toshiba -P. Bell -MAC  Link permanente da imagem incorporada,20.0,15.0,0.75,19.0,0.1319444444444444,0.0
"Com o Dell Inspiron Intel Core i5 4GB 1TB você terá um notebook de última geração,incrível custo benefício R$1.619,10 http://goo.gl/k58hrc",24.0,7.0,0.2916666666666667,10.0,0.072463768115942,0.0
"Notebook Dell Inspiron i14-3442-A40 com Intel Core i5 8GB (2GB de Memória Dedicada) 1TB LED 14"" Windows 8.1 por... http://fb.me/3oWV9BCPY",22.0,14.0,0.6363636363636364,24.0,0.1751824817518248,0.0
Notebook Dell Inspiron 1440 Morado a $100.000!!! @DonDatos http://articulo.mercadolibre.cl/MLC-425255798-vendo-notebook-dell-inspiron-1440-usado-_JM …,13.0,7.0,0.5384615384615384,11.0,0.0733333333333333,0.0
Chego uns notebook da dell aqui na loja que me deixa de boca aberta de tão top que são,19.0,1.0,0.0526315789473684,1.0,0.0116279069767441,1.0
"Notebook da Dell, muito bom para quem gosta de jogar e/o fazer edições gráficas. Resolvi compartilhar com vocês. http://goo.gl/OOViYG",20.0,4.0,0.2,8.0,0.0601503759398496,1.0
Tive problema semelhante com um notebook da dell. A tralha de 500mb de drivers e aplicacoes de suporte do leitor de impressão digital nao…,24.0,1.0,0.0416666666666666,2.0,0.0144927536231884,1.0
"Compre aqui: notebook Dell, de R$ 2.599,00 por R$ 2.141,71 - http://links.lomadee.com/ls/VGVHbTtudms1bGZJZjsyOTEyNDkyMTswOzY2NjI7MDs1Nzg3O0JSOzM7aHR0cCUzQSUyRiUyRnd3dy5mYXN0c2hvcC5jb20uYnIlMkZsb2phJTJGbm90ZWJvb2stZGVsbC12b3N0cm8tdjE0dC01NDcwLWEyMC1jb20taW50ZWwtY29yZS1pNS13aW5kb3dzLTgtLTA0LWdiLWRlLW1lbW9yaWEtNTAwLWdiLWRlLWhkLWUtdGVsYS1kZS0xNC1wcmF0YS1kZWNqdjE0dDU0NzBhMi1mYXN0JTNGcGFydG5lciUzRHBhcmNlaXJvLWxvbWFkZWUlMjZ1dG1fc291cmNlJTNEYWZmX2xvbWFkZWUlMjZ1dG1fbWVkaXVtJTNEYWZmJTI2dXRtX2NhbXBhaWduJTNETkQlMjZ1dG1fY29udGVudCUzRE5EJTI2dXRtX3Rlcm0lM0RkZWNqdjE0dDU0NzBhMiUyNmNtX21tYyUzRGFmZl9sb21hZGVlLV8tTkQtXy1ORC1fLWRlY2p2MTR0NTQ3MGEyOzA7MA--.html …",20.0,3.0,0.15,266.0,0.4104938271604938,0.0
Ofertas em Notebooks DELL http://migre.me/oEfq1  + Cupom de Desconto: RCA-27231,11.0,7.0,0.6363636363636364,12.0,0.1518987341772152,0.0
Veja nossas dicas para configurar o seu nove notebook Dell <3 - http://dell.to/1qnKj0A   Ver foto,16.0,4.0,0.25,5.0,0.0515463917525773,0.0
"Dell Latitude 11, um notebook pensado para o mercado educacional http://goo.gl/3fsQZU   Link permanente da imagem incorporada",17.0,4.0,0.2352941176470588,6.0,0.048,0.0
Notebook Dell Inspiron 14 3442 A40: Notebook Dell Inspiron 14 3442 A40 Para jogos Leves  O Notebook Dell Inspi... http://bit.ly/1JlJvaB,21.0,14.0,0.6666666666666666,17.0,0.1259259259259259,0.0
Tuuudo sobre a bateria de seu notebook Dell - http://dell.to/1vy578U   Ver foto,13.0,3.0,0.2307692307692307,4.0,0.050632911392405,0.0
"quando aparece o Dell, ou falam dele, sempre imagino um notebook ambulante",12.0,1.0,0.0833333333333333,1.0,0.0135135135135135,0.0
"então, comprei http://www.pontofrio.com.br/Informatica/Notebook/Notebook-Dell-Vostro-V14T-5470-A20-com-Intel-Core-i5-4200-4GB-500GB-Leitor-de-Cartoes-HDMI-Bluetooth-Placa-Grafica-de-2GB-LED-14-e-Windows-8-1000049777.html …",8.0,20.0,2.5,29.0,0.1306306306306306,0.0
"notebook da dell é tão bão, mas dá tanta atualização",10.0,0.0,0.0,0.0,0.0,1.0
Notebook Dell Inspiron i14-3442-A40 Intel Core i5 8GB (2GB de Memória Dedicada… http://goo.gl/fb/2QAGvh  #desconto,15.0,11.0,0.7333333333333333,15.0,0.131578947368421,0.0
Notebook Dell Inspiron 15-3542-A30 uma máquina incrível com excelente capacidade de armazenamento.  Link permanente da imagem incorporada,17.0,5.0,0.2941176470588235,5.0,0.0364963503649635,0.0
Alberto Mazzaferro volevi cambiare notebook? Questo mi sembra moooolto adatto! http://fb.me/3zlsNGs78,12.0,4.0,0.3333333333333333,5.0,0.0495049504950495,0.0
Ebaaa ganhei um notebook novo da dell woohoo??✌✌,9.0,1.0,0.1111111111111111,1.0,0.0208333333333333,1.0
"Dica de Compra , Notebook Dell Inspiron i14-3442-A40, por R$ 1.844 http://goo.gl/n4Zbp5   Link permanente da imagem incorporada",18.0,8.0,0.4444444444444444,9.0,0.0708661417322834,0.0
"O notebook irei comprar na colombo , um Dell 4gb de RAM E 1TB de HD",15.0,4.0,0.2666666666666666,10.0,0.1492537313432835,0.0
Quer um notebook com ótimas configurações? Então aproveite o preço desse Dell Inspiron aqui: http://bit.ly/1AgeIIa   Link permanente da imagem incorporada,21.0,6.0,0.2857142857142857,8.0,0.0519480519480519,0.0
#OFERTA especial pra vocês! É hora de comprar um notebook novo!! Confira aqui: http://bit.ly/1uKvo87   ???  Link permanente da imagem incorporada,20.0,4.0,0.2,9.0,0.0620689655172413,0.0
Notebook Dell Inspiron 14 Série 5000 por R$1999. 28% de desconto! #AteAcabar http://ateacabar.com/product/7714,14.0,5.0,0.3571428571428571,7.0,0.0636363636363636,0.0
#OFERTA Quem quer um notebook Dell novinho? Então corra que está muito barato: http://bit.ly/17o9ZHD   ???  Link permanente da imagem incorporada,20.0,6.0,0.3,13.0,0.0896551724137931,0.0
Meu notebook não tem nem 6 meses e já está hibernando com 7% de bateria. Maldita DELL,17.0,3.0,0.1764705882352941,6.0,0.0705882352941176,1.0
#Magalus! Deem uma olhadinha nesse notebook que separei para vocês ;) http://maga.lu/1KPDVc3,13.0,3.0,0.2307692307692307,6.0,0.0652173913043478,0.0
Notebook Dell Inspiron 14R 3360 Core i7 6Gb DDR3 de memória ram; 1000Gb de HD (armazenamento); 1Gb ATI… http://instagram.com/p/zAos-SiYUM/,21.0,12.0,0.5714285714285714,21.0,0.1521739130434782,0.0
Não tenho paciência pra dell querendo analisar o sistema do notebook ?,11.0,1.0,0.0909090909090909,1.0,0.0142857142857142,1.0
Gostei de um vídeo @YouTube http://youtu.be/wvAH8s5UQHs?aNVIDIA … Offboard-Como ativar placa de video dedicada notebook Dell,17.0,7.0,0.4117647058823529,17.0,0.1370967741935483,0.0
@5gu to usando notebook mesmo D: da dell!,8.0,0.0,0.0,1.0,0.024390243902439,0.0
O novo Inspiron 13 7000 série 2 em 1 combina a avançada performance de um notebook e versatilidade de um tablet: http://ow.ly/ITjVi,23.0,2.0,0.0869565217391304,5.0,0.0381679389312977,0.0
"#promoção #promobit Notebook Dell Inspiron Core i3-4005U, 4GB, 1TB, Grav DVD, Leitor Cartões, HDMI,  http://www.promobit.com.br/Promocoes/ver-promocoes/10064/ … - R$ 1.189,15",24.0,12.0,0.5,21.0,0.1206896551724138,0.0
Especialistas em Notebook Dell HP Sony Vaio Acer Referencia Nacional - Especialista Em Notebook... http://fb.me/1UWoz0fAk,16.0,13.0,0.8125,16.0,0.1322314049586777,0.0
"Poderio tecnológico e funcionalidades, conheça o Notebook Dell Inspiron I14-3442-A40.  Link permanente da imagem incorporada",15.0,7.0,0.4666666666666667,7.0,0.0564516129032258,0.0
"Finalmente, o técnico da Dell chegou, vou ter meu notebook novamente #uhul",12.0,2.0,0.1666666666666666,2.0,0.027027027027027,0.0
"Tablet ou notebook? Aqui, tanto faz! Com o Inspiron 13 Série 7000 é só virar a tela para trás. http://del.ly/6018LJHo",21.0,6.0,0.2857142857142857,8.0,0.0683760683760683,0.0
Blog Post: Dell Vostro 3445 Notebook (APU Dual Core E1/ 4GB/ 500GB/ Ubuntu) (3445E14500iGU1)(Grey) - http://gadgetsbox.com/?p=10548,19.0,14.0,0.7368421052631579,20.0,0.1526717557251908,0.0
"Notebook Dell Inspirion N4030 Processador I3, 2gb memória, 320 HD $400 (problema na dobradiça como na foto(cuspiu), bateria viciada)",20.0,7.0,0.35,8.0,0.0606060606060606,0.0
"Fui procurar o preço da fonte do meu notebook e digitei ""Dell Inspiration"". Obrigado, Ruy Carlos Ostermann.",17.0,7.0,0.4117647058823529,7.0,0.0654205607476635,0.0
"Fonte para Notebook marcas: Acer, Asus, Dell e HP Produto: Embalagem Lacrada Valor: R$ 50,00 para retirar em Ceilân…  Link permanente da imagem incorporada",25.0,12.0,0.48,14.0,0.0903225806451612,0.0
Saiba mais da dica,4.0,1.0,0.25,1.0,0.0555555555555555,0.0
"Gente, olha esse ótimo notebook que eu consegui com um precinho especial para vocês <3 http://maga.lu/ZrtIl5",17.0,2.0,0.1176470588235294,3.0,0.0277777777777777,0.0
"E o mais engraçado, a concorrente da @HPBrasil @HPSuporte, a empresa Dell tem a venda baterias pra notebook no site, fácil assim… é vergonha",24.0,3.0,0.125,8.0,0.0571428571428571,1.0
Dell lança notebook com sistema Ubuntu e tela 4K no Brasil,11.0,3.0,0.2727272727272727,4.0,0.0689655172413793,0.0
Preciso de um notebook da Dell nao aguento mais essa porra da samsung,13.0,2.0,0.1538461538461538,2.0,0.0289855072463768,1.0
"Alguém precisando de Notebook BBB (BOM, BONITO e BARATO)? - Notebook DELL, CORE 2 DUO 2 ghz, 3 giga de ram, 320... http://fb.me/3UXEMxqsI",24.0,11.0,0.4583333333333333,37.0,0.2700729927007299,0.0
#manuals Dell inspiron e1405 notebook User Manual - TB006500570019 http://dlvr.it/8TD6t9,11.0,5.0,0.4545454545454545,7.0,0.0795454545454545,0.0
Chegou meu notebook novo da Dell. Core I5 com 128 de SSD e 8GB de memória.,16.0,6.0,0.375,9.0,0.1216216216216216,0.0
meu olha só @DellNoBrasil é a ultima vez que eu to pedindo me da esse notebook meu inspiron ja ta velhinho http://www.dell.com/us/p/inspiron-15-7548-laptop/pd?ref=PD_OC …,26.0,2.0,0.0769230769230769,7.0,0.0411764705882352,0.0
eu não entendo o que a minha mãe quer comprando notebook no submarino se tá o mesmo preço no site da dell,22.0,0.0,0.0,0.0,0.0,0.0
Notebook DELL Vostro V14T-5470-A50,4.0,5.0,1.25,9.0,0.2647058823529412,0.0
#NNovidades,1.0,1.0,1.0,2.0,0.1818181818181818,0.0
Alguém tem notebook Dell e sabe como tirar essa caralha desse brilho adaptavel?,13.0,2.0,0.1538461538461538,2.0,0.0253164556962025,1.0
"Vendo Notebook Dell comprado a 6 meses e foi pouco usado, esta em ótimo estado, sua garantia foi extendida ate... http://fb.me/3EbyMPR2q",22.0,4.0,0.1818181818181818,7.0,0.0514705882352941,0.0
@OrlandoDantas AMIGA ELE BAIXOU DE NOVO http://www.saraiva.com.br/notebook-dell-inspiron-i14-3442-a30-4-geracao-do-processador-intelr-coretm-i5-4210u-4gb-hd-1tb-8357071.html …,12.0,6.0,0.5,22.0,0.1257142857142857,0.0
Novo notebook Dell com Ubuntu e tela 4K chega ao Brasil http://fb.me/24vptDQ1m,13.0,5.0,0.3846153846153846,7.0,0.0897435897435897,0.0
"Fonte para Notebook marcas: Acer, Asus, Dell e HP Produto: Embalagem Lacrada Valor: R$ 50,00 para retirar em Ceilân…  Link permanente da imagem incorporada",25.0,12.0,0.48,14.0,0.0903225806451612,0.0
Procurando um notebook usado e revisado?,6.0,1.0,0.1666666666666666,1.0,0.025,0.0
"Notebook Dell com belo design, bom acabamento, i5 e placa de vídeo de 2 GB a partir de R$1600: http://goo.gl/tZ88ov",21.0,4.0,0.1904761904761904,6.0,0.0521739130434782,0.0
"Fonte para Notebook marcas: Acer, Asus, Dell e HP Produto: Embalagem Lacrada Valor: R$ 50,00 para retirar em Ceilân…  Link permanente da imagem incorporada",25.0,12.0,0.48,14.0,0.0903225806451612,0.0
"Não para de protestar, contra o capitalismo, citando Marx e Fidel ironicamente pelo Facebook, com seu notebook da Dell...",19.0,5.0,0.2631578947368421,5.0,0.0413223140495867,0.0
Notebook Dell Inspiron i15-5547-A05 com Intel Core i5 http://oferta.vc/6mGD  Faça uma Oferta.  Link permanente da imagem incorporada,18.0,10.0,0.5555555555555556,11.0,0.0833333333333333,0.0
Imperdível! Notebook Dell Inspiron 15 5000 com placa de vídeo de 2 GB a partir de R$1600 http://goo.gl/tZ88ov,19.0,6.0,0.3157894736842105,8.0,0.073394495412844,0.0
Notebook DELL Inspiron I15-5547-A10,4.0,5.0,1.25,8.0,0.2285714285714285,0.0
Venda - Notebook Dell Inspirion Core I5 4gb HD 500 win7ultimate Placa Gráfica,13.0,9.0,0.6923076923076923,10.0,0.1298701298701298,0.0
olha isso Donnovan Pereira....ba-ra-to...kkk http://fb.me/3Ct3GUiKe,8.0,3.0,0.375,6.0,0.0895522388059701,0.0
Dell lança notebook com sistema Ubuntu e tela 4K no Brasil http://flip.it/OOf5T,13.0,4.0,0.3076923076923077,7.0,0.0886075949367088,0.0
Quero um desse de presente. Quem se habilita? ;) (y) http://fb.me/2LQy8SjyC,12.0,3.0,0.25,6.0,0.08,0.0
"Dell , Empresa lança notebook 4K com Ubuntu: A Dell lança nesta semana seu mais novo notebook com sistema Ubun... http://bit.ly/1KkK6qd",21.0,6.0,0.2857142857142857,9.0,0.0666666666666666,0.0
"Não Compila: Dell , Empresa lança notebook 4K com Ubuntu http://bit.ly/1KkK6qd",11.0,6.0,0.5454545454545454,8.0,0.1025641025641025,0.0
que delicia cara....hahaha,4.0,0.0,0.0,0.0,0.0,0.0
"Fonte para Notebook marcas: Acer, Asus, Dell e HP Produto: Embalagem Lacrada Valor: R$ 50,00 para retirar em Ceilân…  Link permanente da imagem incorporada",25.0,12.0,0.48,14.0,0.0903225806451612,0.0
(info.abril) Dell lança notebook com sistema Ubuntu e tela 4K no Brasil: A Dell lança nesta semana um notebook... http://abr.ai/1Kk2E9X,22.0,5.0,0.2272727272727272,9.0,0.0666666666666666,0.0
Dell lança notebook com sistema Ubuntu e tela 4K no Brasil: A Dell lança nesta semana um notebook com sistema ... http://abr.ai/1Kk2E9X,22.0,5.0,0.2272727272727272,9.0,0.0666666666666666,0.0
@Dell Deixo aqui a minha insatisfação com a DELL e com o técnico que fez atendimento na garantia de meu notebook. Nro RS: 898255867,24.0,5.0,0.2083333333333333,9.0,0.0687022900763358,1.0
"Para os campuseiros que <3 Tecnologia! Notebook Dell Inspiron com Intel Core i5, por R$1.799! http://maga.lu/1KvjkcL",18.0,8.0,0.4444444444444444,10.0,0.0862068965517241,0.0
"Meu notebook da Dell, que não tem nem 2 meses de uso, desligou sozinho e o meu coração parou junto.",20.0,2.0,0.1,2.0,0.0202020202020202,1.0
"Comprei um notebook Dell, não me entregaram. Decidi levar o antigo para o conserto; economizei R$ 1.600,00 [grato pela ineficiência, Dell]",23.0,4.0,0.1739130434782608,5.0,0.036231884057971,1.0
"reconhecimento público: o atendimento da Dell e sua prestadora aqui foi excelente, em menos de 3 dias consertaram a tela do meu notebook.",23.0,1.0,0.0434782608695652,1.0,0.0072992700729927,1.0
"Dica de Compra , Notebook Dell Inspiron i14-5447-A30 http://goo.gl/vJnt7z   Link permanente da imagem incorporada",14.0,8.0,0.5714285714285714,8.0,0.0707964601769911,0.0
"Fonte para Notebook marcas: Acer, Asus, Dell e HP Produto: Embalagem Lacrada Valor: R$ 50,00 para retirar em Ceilân…  Link permanente da imagem incorporada",25.0,12.0,0.48,14.0,0.0903225806451612,0.0
@DellAjuda comprei um NoteBook Dell vostro 3500 em 2010 com windows 7 e agora quero autalizar o windows 7 e nao posso porque os HardWares,25.0,4.0,0.16,7.0,0.0510948905109489,0.0
Gostei de um vídeo @YouTube de @tigerdirect http://youtu.be/5IE39LFfUh0?a  Overview: Dell Inspiron 15 5000 Series Notebook PC,18.0,9.0,0.5,15.0,0.12,0.0
galera nao comprem NoteBook da @Dell @DellnoBrasil porque no futuro quando vc quiser atualiza-lo nao vai poder......,17.0,3.0,0.1764705882352941,5.0,0.043103448275862,1.0
"nossa eu acho que o Juninho (famoso cara do chat da dell) nunca viu um notebook na vida, me pediu várias ~fotos do equipamento~",24.0,1.0,0.0416666666666666,1.0,0.0078740157480314,1.0
"NOTEBOOK DELL E6410 , CORE I5 2.6GHZ, 8GB RAM, HD 250GB, em excelente estado, com windows 7 e office. R$999.  Link permanente da imagem incorporada",25.0,11.0,0.44,32.0,0.2176870748299319,0.0
What Are the Implications of the Migrant Crisis? http://www.bmiresearch.com/news-and-views/implications-of-the-migrant-crisis …  Link permanente da imagem incorporada,17.0,6.0,0.3529411764705882,6.0,0.036144578313253,0.0
Já tinha até esquecido do meu notebook kkk ae recebo um email da dell informando que só hj que começaram a arrumar ele,23.0,1.0,0.0434782608695652,1.0,0.0084745762711864,1.0
"Ahuahuahuahua, ainda prefiro pagar quase 3 mil reais, num notebook de ultima geração da Dell '-' na moral :3",19.0,2.0,0.1052631578947368,2.0,0.0185185185185185,1.0
Meu amor responde pelo nome de notebook Dell ?,8.0,2.0,0.25,2.0,0.0434782608695652,1.0
"Fonte para Notebook Marca: DELL Produto: Embalagem Lacrada Descrição:  Input: 100 - 240V ~ 1.5A (1,5A) 50-60Hz Outp…  Ver foto",22.0,12.0,0.5454545454545454,18.0,0.1428571428571428,0.0
Preciso do carregador do meu Dell. Esse notebook num tá dando,11.0,3.0,0.2727272727272727,3.0,0.0491803278688524,0.0
"FONTE PARA NOTEBOOK DELL R$ 89,90 FONTE PARA NOTEBBOK POSITIVO R$ 79,90 FONTE PARA NOTEBOOK ACER R$ 79,90 FONTE... http://fb.me/78Dz3f6N6",24.0,14.0,0.5833333333333334,77.0,0.5620437956204379,0.0
A DELL COBRE O NOTEBOOK MOLHADO E A SAMSUNG NÃO GENTE QUE MUNDO É ESSE EU TENHO QUE LER AS COISA ANTES DE COMPRAR (((E DE MOLHAR,27.0,21.0,0.7777777777777778,97.0,0.7578125,1.0
"eu to deitando em posição fetal e pensando ""pq n comprei notebook da dell?""",15.0,0.0,0.0,0.0,0.0,1.0
"Esse ano meu caderno custou caro... R$1300,00, um notebook da Dell D:",13.0,2.0,0.1538461538461538,4.0,0.0579710144927536,0.0
"Vendo notebook Dell Inspiron, tampa azul marinho, Intel Core 2 Duo, HD 300Gb, gravador de CD/DVD, Windows 7,... http://fb.me/1QXYICGoM",20.0,12.0,0.6,22.0,0.1641791044776119,0.0
"Notebook Dell Inspiron I14, fica tranquilo que eu vou conseguir ter você perto de mim esse ano ainda",18.0,4.0,0.2222222222222222,4.0,0.04,0.0
