sentence,concept_aptitude_avg_abs,concept_aptitude_sum_abs,concept_attention_avg_abs,concept_attention_sum_abs,concept_pleasantness_avg_abs,concept_pleasantness_sum_abs,concept_polarity_avg_abs,concept_polarity_sum_abs,concept_sensitivity_avg_abs,concept_sensitivity_sum_abs,subjectivity
Recomendo o que vem acompanhado de chantilly.,0.064625,0.517,0.121625,0.973,0.105,0.84,0.097125,0.777,0.0,0.0,0.0
Acho que o nome é Diplomata.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O ponto negativo da casa está nos chamados hambúrgueres gourmet.,0.0771818181818181,0.849,0.0936363636363636,1.03,0.0855454545454545,0.941,0.0845454545454545,0.93,0.0026363636363636,0.029,0.0
Os molhos não são tão caprichados assim é o preço é bem caro.,0.1393571428571428,1.951,0.1524285714285714,2.1340000000000003,0.0802142857142857,1.123,0.1239285714285714,1.735,0.0,0.0,1.0
Não voltaria lá para comer os hambúrgueres.,0.0185,0.148,0.0185,0.148,0.0,0.0,0.012375,0.099,0.0,0.0,0.0
Achei o restaurante bem bacana com decoração sofisticada e cardapio muito bom.,0.1251538461538461,1.627,0.0766923076923077,0.997,0.1267692307692307,1.648,0.1236923076923077,1.608,0.0425384615384615,0.553,1.0
Ambiente tranquilo com musica boa.,0.044,0.264,0.1093333333333333,0.656,0.0915,0.549,0.0678333333333333,0.407,0.0415,0.249,1.0
Já fui nas duas lojas deles e o burguer é muito bom e podes escolher o ponto do hamburguer o ambiente também é bem legal.,0.1177692307692307,3.062,0.0917692307692307,2.386,0.0598076923076923,1.5550000000000002,0.0937692307692307,2.438,0.0304230769230769,0.791,1.0
Tomei cerveja artesanal,0.0406666666666666,0.122,0.2493333333333333,0.748,0.3113333333333333,0.934,0.2006666666666667,0.6020000000000001,0.0,0.0,0.0
"Sabia que o Nino era um bom restaurante, mas me surpreendi positivamente.",0.0506428571428571,0.709,0.0,0.0,0.0762857142857142,1.068,0.0422857142857142,0.592,0.0,0.0,1.0
"Ambiente agradável, atendimento muito bom, com garçons simpáticos, que conhecem bastante dos pratos.",0.1365882352941176,2.322,0.0928823529411764,1.579,0.1008235294117647,1.714,0.1208823529411764,2.055,0.0325294117647058,0.553,1.0
Pedimos a entrada de Burrata com embutidos.,0.064625,0.517,0.121625,0.973,0.1932499999999999,1.5459999999999998,0.15825,1.266,0.095,0.76,0.0
Acompanha um pão delicioso!,0.3581999999999999,1.791,0.0152,0.076,0.3932,1.966,0.2556,1.278,0.0,0.0,0.0
"Para prato principal, pedi o Tagliolini com funghi porcini puxado na manteiga de trufas e gema mole: Sensacional!!!",0.0258260869565217,0.594,0.045391304347826,1.044,0.0383043478260869,0.881,0.037,0.851,0.0043478260869565,0.1,0.0
Nao quis nem colocar queijo parmesão para nao tirar o sabor do prato.,0.0402142857142857,0.563,0.0718571428571428,1.006,0.062,0.8680000000000001,0.0570714285714285,0.7989999999999999,0.0367857142857142,0.515,0.0
"Experimentei os outros que foram pedidos na mesa, mas preferi o meu!",0.0559285714285714,0.7829999999999999,0.0630714285714285,0.883,0.0611428571428571,0.856,0.0581428571428571,0.8140000000000001,0.0056428571428571,0.079,0.0
"Carta de vinhos boa, com opcoes justas.",0.0574444444444444,0.517,0.1081111111111111,0.973,0.0933333333333333,0.84,0.0863333333333333,0.777,0.0,0.0,1.0
"Em relacao ao preço do jantar, nao achei nenhum absurdo para Um jantar com entrada, prato principal, sobremesa e vinho.",0.0463333333333333,1.112,0.0204583333333333,0.491,0.0924583333333333,2.219,0.06125,1.47,0.0357083333333333,0.8570000000000001,0.0
Recomendo o restaurante e certamente voltarei.,0.0,0.0,0.0,0.0,0.0111428571428571,0.078,0.0037142857142857,0.026,0.0,0.0,0.0
Hoje comi um com o hot dog nesse restaurante e foi muito decepcionante.,0.1055,1.477,0.0,0.0,0.1185,1.659,0.0877857142857142,1.229,0.0395,0.553,1.0
"O lugar estava vazio, o atendente morrendo atrás do computador.",0.0113333333333333,0.136,0.0091666666666666,0.11,0.0021666666666666,0.026,0.0086666666666666,0.104,0.0066666666666666,0.08,0.0
"Parece o pior dia da vida dele, nem bom dia deu.",0.1836923076923076,2.388,0.1684615384615384,2.19,0.2015384615384615,2.62,0.187,2.431,0.0072307692307692,0.094,0.0
O lanche foi preparado por ele sem qualquer atenção.,0.1533,1.533,0.0683,0.683,0.1778,1.778,0.1525999999999999,1.5259999999999998,0.0583999999999999,0.584,0.0
"O molho para o nacho veio num copo ho plástico sem qq colher, os nachos eram maiores que o copo não tinha como pegar.",0.070576923076923,1.835,0.0253461538461538,0.659,0.087076923076923,2.264,0.0656538461538461,1.707,0.0308846153846153,0.8029999999999999,0.0
"O refrigerante veio em lata, sem copo sem canudo.",0.1298181818181818,1.428,0.0233636363636363,0.257,0.1768181818181818,1.945,0.1435454545454545,1.579,0.1118181818181818,1.23,0.0
"Atendente estava nitidamente resfriado, fungando na comida.",0.1203333333333333,1.083,0.017,0.153,0.0032222222222222,0.029,0.0715555555555555,0.644,0.0931111111111111,0.8380000000000001,0.0
O preço cobrado  30 reais (Jan 20) é altíssimo se considerado a qualidade entregue.,0.0539444444444444,0.971,0.0618888888888888,1.114,0.0492777777777777,0.887,0.0550555555555555,0.991,0.0,0.0,1.0
Lugar a se evitar.,0.0361999999999999,0.181,0.0392,0.196,0.0,0.0,0.0194,0.097,0.0172,0.086,0.0
"Quem sabe se os proprietários um dia virem esse análise façam algo, o lugar parece bacana.",0.1757777777777777,3.164,0.0883333333333333,1.59,0.15,2.7,0.1380555555555555,2.485,0.0,0.0,0.0
Ah outra mega decepção.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O chatchup nitidamente foi colocado nos vidros da heinz.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"É nitidamente colocado outra marca, pois o sabor é daqueles bem vagabundos.",0.0789285714285714,1.105,0.0880714285714285,1.233,0.0775,1.085,0.0792142857142857,1.109,0.0067857142857142,0.095,0.0
Conheci o Folques Doces em março um ótimo ambiente com doces magníficos um lugar para saborear ótimos doces,0.0824444444444444,1.484,0.005,0.09,0.11,1.98,0.0657777777777777,1.184,0.0,0.0,1.0
"O  Restaurante San Marino tem um ambiente agradável, o atendimento é muito bom, funcionários educados, a comida é muito saborosa.",0.1924,4.81,0.09528,2.382,0.16416,4.104,0.16376,4.093999999999999,0.04652,1.1630000000000005,1.0
"Comida espetacular, atendimento impecável, Petit Gateau perfeito, ambiente super agradável, sem duvida um dos melhores restaurantes que já fui.",0.163375,3.921,0.0721666666666666,1.7319999999999998,0.1263333333333333,3.032,0.1369166666666666,3.286,0.0559999999999999,1.344,1.0
"Um restaurante novo, bem montado, gostoso de se frequentar, parecido com outro de nome ""Coco Bambu"", com preços mais atraentes.",0.1786296296296296,4.823,0.1776296296296296,4.795999999999999,0.1631111111111111,4.404,0.1715555555555555,4.632000000000001,0.0047407407407407,0.128,1.0
Os pratos são fartos e bem feitos.,0.117375,0.939,0.132125,1.057,0.140375,1.123,0.129875,1.039,0.0,0.0,1.0
"O garçon que nos atendeu foi bastante solícito e explicou cada prato perguntado, com detalhes.",0.0545294117647058,0.927,0.0,0.0,0.0534117647058823,0.908,0.0372941176470588,0.634,0.0038823529411764,0.066,1.0
"Um dos problemas é que os pratos fartos, são exagerados para duas pessoas.",0.0758,1.137,0.0147333333333333,0.2209999999999999,0.0795333333333333,1.193,0.0556,0.834,0.0030666666666666,0.046,1.0
"Pedimos uma pescada acompanhada de arroz e legumes na manteiga, que servia tranquilamente 04 pessoas.",0.0884705882352941,1.504,0.1001764705882353,1.703,0.1358823529411764,2.31,0.1146470588235294,1.949,0.0522941176470588,0.889,0.0
Sugestão: que a casa sirva pratos em menor porção para que as pessoas possam solicitar mais variedades.,0.0733157894736842,1.393,0.0587368421052631,1.116,0.0481052631578947,0.914,0.0692105263157894,1.315,0.0491578947368421,0.934,0.0
"No geral, um bom restaurante!",0.1012857142857142,0.709,0.0,0.0,0.1525714285714285,1.068,0.0845714285714285,0.592,0.0,0.0,1.0
"tudo muito saboroso e bem elaborado, os sanduíches poderiam ter um pão maior, pois o pão sempre acaba antes do hambúrguer, mas sempre delicioso.",0.1753214285714286,4.909000000000001,0.0528571428571428,1.48,0.1621428571428571,4.54,0.1322142857142857,3.702,0.0331428571428571,0.928,1.0
O delivery é bem rápido.,0.2421666666666666,1.4529999999999998,0.1633333333333333,0.98,0.2908333333333333,1.745,0.2319999999999999,1.392,0.0,0.0,1.0
"Além das pizzas, vale a pena experimentar os breads e o dips de canela.",0.0993749999999999,1.59,0.1266875,2.027,0.0560625,0.897,0.0921874999999999,1.475,0.0085,0.136,0.0
"Sempre perguntar se tem promoção, pois há a promoção de pizza em dobro.",0.2464666666666666,3.697,0.1748666666666666,2.623,0.2718,4.077,0.2310666666666666,3.466,0.0,0.0,0.0
Comida incrível!!,0.05575,0.223,0.03825,0.153,0.00725,0.029,0.02425,0.097,0.01425,0.057,1.0
Conheço bem a comida indiana e não poderia recomendar restaurante mais típico.,0.1436923076923076,1.868,0.1713846153846154,2.228,0.1343076923076923,1.7460000000000002,0.1468461538461538,1.909,0.0043846153846153,0.057,0.0
Garçons Super atenciosos.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Dono super simpático também,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Atendimento simplesmente perfeito, todos muito atenciosos e simpáticos.",0.1681,1.681,0.0953,0.953,0.1291,1.291,0.1552,1.552,0.0733,0.7330000000000001,1.0
"Um senhor chamado Valdir tocando uma boa música no piano e depois na sanfona, indo de mesa em mesa de forma educada.",0.1278333333333333,3.068,0.1848749999999999,4.436999999999999,0.215,5.16,0.1712916666666667,4.111000000000001,0.0138333333333333,0.332,0.0
Os pratos também sem comentários.,0.1031666666666666,0.619,0.0,0.0,0.1483333333333333,0.89,0.1163333333333333,0.698,0.0973333333333333,0.584,0.0
"Só não dou a nota 5 pela decoração, que tem um aspecto meio ""velho"".",0.134,2.412,0.0803333333333333,1.4460000000000002,0.1297222222222222,2.335,0.1125555555555555,2.026,0.0063333333333333,0.114,0.0
"Acho que eles tinham a ideia de fazer uma coisa  clássica, mas exageraram um pouco.",0.0918888888888888,1.654,0.0730555555555555,1.315,0.1062777777777777,1.913,0.0892777777777777,1.6070000000000002,0.0,0.0,0.0
"Um dos melhores restaurantes de São Luís, especialista em carne de carneiro.",0.1443571428571428,2.021,0.153,2.142,0.2052142857142857,2.873,0.1672142857142857,2.341,0.0040714285714285,0.057,0.0
Também umas das melhores pizzas da Ilha.,0.017125,0.137,0.014,0.112,0.0,0.0,0.010375,0.083,0.0,0.0,0.0
Muito bom para ir com a família.,0.21575,1.726,0.120625,0.965,0.170875,1.367,0.189375,1.515,0.069125,0.553,0.0
Estrutura moderna e nova.,0.2093999999999999,1.047,0.033,0.165,0.2102,1.051,0.1457999999999999,0.729,0.0152,0.076,1.0
Bom atendimento.,0.256,0.768,0.3176666666666666,0.953,0.2046666666666666,0.614,0.2593333333333333,0.778,0.0,0.0,1.0
"Melhor hamburgueria de curitiba,tanto é que tem filial ate na terra do sanduiche,estados unidos.é caro!",0.1377499999999999,2.755,0.13805,2.761,0.0874,1.748,0.1185,2.37,0.00775,0.155,1.0
"Pizzaria muito boa, uma das melhores q já experimentei, atendimento impecável, comida de excelente qualidade, assim como bebidas... Preço justo",0.25228,6.307,0.1669999999999999,4.174999999999999,0.21872,5.468,0.2279199999999999,5.698,0.05252,1.313,1.0
"Ambiente pequeno, mas bem decorado e familiar.",0.1621111111111111,1.459,0.1088888888888888,0.98,0.2122222222222222,1.91,0.1609999999999999,1.4489999999999998,0.0,0.0,1.0
A pizza é bem gostosa!,0.1364999999999999,0.819,0.1648333333333333,0.989,0.1533333333333333,0.92,0.1556666666666666,0.934,0.0155,0.093,1.0
"Uma pizza família, com 8 pedaços, custa em torno de 45 reais.",0.0432,0.648,0.079,1.185,0.0673333333333333,1.01,0.0595333333333333,0.893,0.0024,0.036,0.0
"vale a pena ir recomendo a todos que vierem em são Paulo, limpo e legal para encontro com os amigos para bater um papo, bem localizado excelente",0.2105862068965517,6.106999999999999,0.1282413793103448,3.719,0.1610689655172413,4.670999999999999,0.1686896551724137,4.892,0.0062068965517241,0.18,1.0
"Tem 13 anos que não venho aqui em SP, fiz questão de conferir meu local de comida árabe preferido, servem uma iguaria chamada UZI ( massa folhada com recheio de arroz e cordeiro)",0.1434166666666666,5.162999999999999,0.1535833333333333,5.529,0.1287222222222222,4.634,0.1463611111111111,5.269,0.0305277777777777,1.099,0.0
Simplesmente maravilhosa!,0.1216666666666666,0.365,0.22,0.66,0.0153333333333333,0.046,0.119,0.357,0.0,0.0,1.0
"Bem servida, suculenta, tempero delicioso, sem defeitos.",0.1395454545454545,1.535,0.096,1.056,0.1713636363636363,1.885,0.1533636363636363,1.6869999999999998,0.053090909090909,0.584,1.0
"E o melhor, o preço.",0.0699999999999999,0.49,0.0555714285714285,0.389,0.0192857142857142,0.135,0.0424285714285714,0.297,0.0177142857142857,0.124,0.0
"Parece inacreditável mas comemos uma peixada ao leite de coco e camarões acompanhada de pirao e arroz que servia bem três pessoas, em janeiro.",0.1456923076923076,3.788,0.1498461538461538,3.896,0.1929230769230769,5.016,0.1789230769230769,4.652,0.0482692307692307,1.255,0.0
"Pagamos 40,00 reais.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensacional.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Bons ingredientes, variedade de combinações, é bem feita e tem bom preço.",0.2026666666666666,3.04,0.2235333333333333,3.353,0.1984,2.976,0.2082,3.123,0.0,0.0,1.0
Sempre me salvam quando não quero cozinhar!!!,0.0067,0.067,0.0,0.0,0.004,0.04,0.0036,0.036,0.0,0.0,0.0
Uma delicia!!!.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Única sugestão seria deixar menor quantidade de sushis na bandeja em que os garçons servem, pois quando chegam à mesa já estão com a alga murcha por estarem a algum tempo rodando pelo restaurante.",0.0927777777777777,3.34,0.0816666666666666,2.94,0.0978888888888888,3.524,0.0941944444444444,3.391,0.0283611111111111,1.021,0.0
"Boa estrutura , peço justo, boa comida!",0.1474444444444444,1.3270000000000002,0.0353333333333333,0.318,0.0905555555555555,0.815,0.0841111111111111,0.7569999999999999,0.0147777777777777,0.133,1.0
"Praia linda, limpa, muito agradável!",0.29975,2.398,0.17475,1.398,0.2487499999999999,1.99,0.264,2.112,0.069125,0.553,1.0
"Vale fazer uma caminha pela orla, tem falecias que garantem lindas fotos!",0.0754285714285714,1.056,0.0616428571428571,0.863,0.0523571428571428,0.733,0.0616428571428571,0.863,0.0,0.0,0.0
Pra quem gosta de comida gostosa sem pagar muito caro.,0.2979090909090909,3.277,0.201090909090909,2.212,0.2225454545454545,2.448,0.2648181818181818,2.913,0.126,1.386,0.0
Os pretzels são sempre frescos e bem preparados e o atendimento é muito bom.,0.165,2.475,0.1339999999999999,2.01,0.1552,2.3280000000000003,0.1636,2.454,0.0368666666666666,0.553,1.0
Excelente.,0.353,0.706,0.0,0.0,0.3905,0.781,0.248,0.496,0.0,0.0,0.0
"Considero a melhor pizza de São Paulo, e dizem que a pizza em São Paulo é a melhor do mundo (concordo).",0.07036,1.759,0.06308,1.577,0.06064,1.516,0.0613999999999999,1.535,0.00992,0.248,1.0
Essa é indiscutível.,0.1635,0.654,0.0,0.0,0.23925,0.957,0.1995,0.798,0.19575,0.783,0.0
"O espaço é agradavel, a comida é boa, mas o atendimento deixa a desejar.",0.088,1.496,0.0650588235294117,1.106,0.0806470588235294,1.371,0.0939411764705882,1.597,0.058235294117647,0.99,1.0
Os preços não são tão baixos.,0.0487142857142857,0.3409999999999999,0.045,0.315,0.029,0.203,0.0398571428571428,0.279,0.003,0.021,1.0
"Cardápio criativo com  diferentes leituras da cozinha brasileira num lugar muito especial - bairro Santa Teresa , a Montmartre brasileira.",0.1253636363636363,2.758,0.0936818181818181,2.061,0.0315454545454545,0.694,0.0899090909090909,1.978,0.0267727272727272,0.5890000000000001,1.0
"ótima opção para curtir uma cerveja com os amigos ou família, ostras sempre frescas e varias outras opções de frutos do mar.",0.0256666666666666,0.616,0.0759583333333333,1.823,0.0752916666666666,1.807,0.0580833333333333,1.394,0.0,0.0,1.0
Minha moqueca de arraia preferida.,0.0861666666666666,0.517,0.1621666666666666,0.973,0.1399999999999999,0.84,0.1295,0.777,0.0,0.0,1.0
"Uma pizza deliciosa... saladas deliciosas... atendimento excelente... e o valor muito honesto... sempre que vou a Curitiba, minha pizzaria preferida.",0.1905,4.953,0.0919230769230769,2.39,0.1459615384615384,3.795,0.1498846153846153,3.897,0.0212692307692307,0.553,1.0
Não deixe de visitar.,0.1824,0.912,0.2636,1.318,0.1828,0.914,0.1844,0.922,0.0464,0.232,0.0
Bem simples mas muito bem preparada.,0.3627142857142856,2.539,0.374,2.618,0.4262857142857142,2.984,0.4018571428571428,2.813,0.1148571428571428,0.804,0.0
Não é tão apimentada quanto seria no Nepal mas é preparada por imigrantes.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O Lugar fica numa galeria com amplo espaço na praça de alimentação exceto no horario de pico.,0.1828333333333333,3.291,0.1988333333333333,3.579,0.2304444444444444,4.148,0.2356666666666667,4.242000000000001,0.0947777777777777,1.706,1.0
Sugiro o prato do dia sempre.,0.1175714285714285,0.823,0.0877142857142857,0.614,0.1098571428571428,0.769,0.1082857142857142,0.758,0.0094285714285714,0.066,0.0
"simplesmente AMO as comidas deste lugar, atenção especial para o “batuta de manzo”, que é uma espécie de tartar muito não muito “temperado” como de costume de outros restaurantes, que pra mim, é um ponto positivo.",0.1903777777777777,8.567,0.1635111111111111,7.358,0.1960666666666666,8.822999999999999,0.1950444444444444,8.777000000000001,0.0552444444444444,2.486,1.0
"Belém carece de bons restaurantes, a preços honestos e onde seja possível conversar.",0.1161333333333333,1.742,0.1565333333333333,2.348,0.056,0.84,0.1069333333333333,1.604,0.008,0.12,0.0
O Midori é um deles.,0.1181666666666666,0.709,0.0,0.0,0.165,0.99,0.0943333333333333,0.566,0.0,0.0,0.0
"A comida é sempre boa e o serviço, excelente",0.1113,1.113,0.0349999999999999,0.35,0.086,0.86,0.0663999999999999,0.6639999999999999,0.0175999999999999,0.176,1.0
"Restaurante em que você monta o seu próprio prato de salada, escolhendo os ingredientes!",0.037125,0.594,0.0608125,0.973,0.0573749999999999,0.918,0.0531875,0.851,0.004125,0.066,0.0
"Os sucos são bons, mas um pouco doces demais.",0.0816363636363636,0.8979999999999999,0.007,0.077,0.1084545454545454,1.193,0.0656363636363636,0.722,0.0,0.0,1.0
Preço bom!,0.0193333333333333,0.058,0.0546666666666666,0.164,0.0,0.0,0.0246666666666666,0.074,0.0,0.0,1.0
Boa comida mas o serviço e lento e se pagar em dinheiro eles arredondam para mais devolvendo troco menor.,0.08195,1.639,0.031,0.62,0.0901999999999999,1.804,0.07965,1.593,0.0896,1.792,1.0
Lamentável esta atitude,0.2936666666666667,0.881,0.0,0.0,0.2886666666666667,0.866,0.1939999999999999,0.582,0.0,0.0,0.0
"Loja localizada no Shopping Tucuruvi, compartilhando as mesas e cadeiras da praça de alimentação.",0.1444375,2.311,0.1134375,1.815,0.1089374999999999,1.743,0.137375,2.1980000000000004,0.04525,0.724,0.0
"Massa razoável, caseira.",0.017,0.085,0.0,0.0,0.0174,0.087,0.0092,0.046,0.027,0.135,1.0
